"","task_id","learner_id","harrell_c","uno_c","rcll","rcll_erv","logloss","logloss_erv","intlogloss","intlogloss_erv","brier_proper","brier_proper_erv","brier_improper","brier_improper_erv","dcalib","caliba_ratio","caliba_diff","tuned","learner_group"
"861","metabric","AK",0.499320882558823,0.49545966386795,20.0211801371534,0.0142761917961636,34.5387763949107,-0.00143282047268642,2.62859357794105,-3.72896000802207,0.490064974627328,-1.58921783298054,0.490063633880861,-1.61545260110896,1000,135.552816398292,134.552816398292,"rcll","Baseline"
"862","metabric","GLMN",0.617199063301086,0.649703073501587,20.2784607196082,0.0016126949797163,34.4895440080801,-2.29093878991726e-06,0.574683747135758,0.0104621483049744,0.195946583262807,0.0102129188128971,0.172789161897714,0.0825313147712783,5.9914678106609,1.00414540684269,0.0382477807120221,"rcll","Classical"
"863","metabric","Pen",0.617408919334412,0.649437642097473,20.2658227224799,0.00223493766366734,34.4897628371823,-8.64938711666596e-06,0.578108561123875,0.00645948452965199,0.197266731040947,0.00482945395697598,0.172001145432025,0.086084379478241,7.24086226770455,1.00505920789421,0.0383011639862826,"rcll","Classical"
"864","metabric","AFT",0.637670373916626,0.660587775707245,18.9520608062164,0.0669081680532966,32.227314268761,0.0655907178853622,0.564072447462907,0.0257067420026482,0.192442292199904,0.0260555809534975,0.169413126464802,0.0983032080193417,14.3603708119511,1.00290658512048,0.0363360922968516,"rcll","Classical"
"865","metabric","Flex",0.637468564510346,0.660998213291168,20.1940537260684,0.00577276040118446,34.3674849333183,0.00354191163147295,0.564445209740371,0.033704975368392,0.191331336095111,0.0382391808251416,0.167096599148052,0.11235596171462,9.25717539530466,1.00233550275169,0.0457304783594186,"rcll","Classical"
"866","metabric","RFSRC",0.645253300666809,0.64249666929245,20.1711859708261,0.00689090213217454,34.5387763949107,-0.00143282047268642,0.635276656302859,-0.121632116602189,0.224395699813997,-0.171677470301106,0.220303538102112,-0.17465272990274,52.0764283809454,1.75301862251244,0.75301862251244,"rcll","Trees"
"867","metabric","RAN",0.591232073307037,0.559709751605988,20.2857042855641,0.00125353834362403,34.5141176319354,-0.000716318447240338,0.556462565332273,0.0292117214411851,0.188829930478554,0.0301845965523998,0.17877916713148,0.0483119268847303,7.05597334000961,1.03903947056727,0.0521472787466577,"rcll","Trees"
"868","metabric","CIF",0.645639061927795,0.660836172103882,20.2736025421577,0.00185022864526863,34.5167474833682,-0.000792733224419218,0.538144105524628,0.0746743954100397,0.181260791108821,0.0839800281474438,0.166276898352091,0.117934303919689,7.7332066164439,1.01033407801261,0.0514838983877043,"rcll","Trees"
"869","metabric","ORSF",0.652814292907715,0.664369022846222,20.2578911034095,0.00262572151194544,34.4886155974612,2.46855901444132e-05,0.530595329927046,0.0841306804290799,0.179868864678722,0.0895715049740366,0.163493123527624,0.131450891049344,4.69403258835746,1.0068348430882,0.0428231739265982,"rcll","Trees"
"870","metabric","RRT",0.611383891105652,0.601907849311829,20.8176653248348,-0.0249331644429839,34.4879912154086,4.28280578731455e-05,0.96158968144493,-0.623471722491449,0.282807044180876,-0.414760721169989,0.255707236768492,-0.357833339206366,1000,0.323879481586068,0.676120518413932,"rcll","Trees"
"871","metabric","MBST",0.625418555736542,0.653265631198883,19.9974566173628,0.0154459975546491,34.4990109938728,-0.000277370082601358,2.57877041047522,-3.61232318323854,0.489860377503528,-1.58711819383417,0.489858560381152,-1.61408113813939,1000,196.305629838541,195.305629838541,"rcll","Boosting"
"872","metabric","XGBCox",0.516962230205536,0.560341691970825,20.0674561381028,0.0120002875697677,34.5387763949107,-0.00143282047268642,2.89007930594684,-4.1987628286519,0.452319627910526,-1.40322403153484,0.4535442089041,-1.42621669444904,1000,125.041919100551,124.041919100551,"rcll","Boosting"
"873","metabric","XGBAFT",0.503083777427673,0.502735662460327,20.0190355018326,0.014381787191763,34.5387763949107,-0.00143282047268642,3.47618232939429,-5.19686214023294,0.503228934581844,-1.64758225538745,0.503228934581844,-1.68140223692967,1000,579.610443431413,578.610443431413,"rcll","Boosting"
"874","mgus","AK",0.490029215812683,0.491768902540207,32.5612671983271,-0.0052921731187723,34.1782042246563,5.66344850698952e-05,0.50628521271249,-0.0719350796672891,0.158468626009291,-0.0279759259149215,0.163390159148108,-0.0191783241646623,404.880203847372,1.09233170573791,0.118104235402883,"rcll","Baseline"
"875","mgus","GLMN",0.692124652862549,0.685592412948608,32.1529836825064,0.0071867757790347,34.174793956812,0.000158003511048577,0.410495133192051,0.131246169338311,0.133462471017705,0.13147708803635,0.131161913122481,0.18415816073236,6.95566369545775,1.02274534587553,0.111955046530352,"rcll","Classical"
"876","mgus","Pen",0.69433274269104,0.688499581813812,32.1265148000573,0.00800345689224131,34.1724705607444,0.000227065651349356,0.407326439868569,0.137125161168984,0.133336690398492,0.13140742455847,0.127842758716967,0.205010917358311,9.10503794290828,1.02473829117379,0.113543622785881,"rcll","Classical"
"877","mgus","AFT",0.707143115997314,0.700542104244232,3.91860788368916,0.879007899226901,4.07918830920151,0.880697565757023,0.394537335687617,0.160027611295447,0.127742414644102,0.163995571178418,0.125213940399664,0.222033291348814,9.50197731818114,1.01228888428801,0.142263351452779,"rcll","Classical"
"878","mgus","Flex",0.710502541065216,0.703937757015228,32.1310626907349,0.00785766667636274,34.1833051200974,-9.49878584216135e-05,0.390377437167729,0.168307724094746,0.126861528140328,0.169150202933762,0.124159348181669,0.22892405295662,9.06878372047934,1.05065782648533,0.172600504168265,"rcll","Classical"
"879","mgus","RFSRC",0.659507465362549,0.648612153530121,32.094185114686,0.00901343687806326,34.1770615898239,9.05989081873226e-05,0.54920253240297,-0.166035438697057,0.185282745616557,-0.209969761442183,0.187736316466523,-0.176190485019355,21.2981696847003,1.93275394960109,0.932753949601093,"rcll","Trees"
"880","mgus","RAN",0.5292799949646,0.52123783826828,32.1403962067856,0.00756807062969671,34.1799466049526,4.84283655892703e-06,0.53927854122128,-0.138203193499964,0.178152902207821,-0.15486178590014,0.180822957428881,-0.132636268145821,18.313103468956,1.44753325139667,0.546072584912194,"rcll","Trees"
"881","mgus","CIF",0.687343883514404,0.682364368438721,32.3216354635262,0.00219355916617685,34.1696302203491,0.000311493782060035,0.429638047825292,0.0923865726392083,0.138600464950777,0.0998079805407648,0.133048722385021,0.171926852044695,207.477127766499,1.02651685006693,0.113236078655001,"rcll","Trees"
"882","mgus","ORSF",0.694565999507904,0.688000905513763,32.1617764550578,0.00691643178542885,34.163673341429,0.000488559936851796,0.398006798296413,0.150940235766152,0.128856881347336,0.155476424165363,0.131531605746188,0.184944535579025,12.7783936645271,0.99915890419298,0.113951789908934,"rcll","Trees"
"883","mgus","RRT",0.679390919208527,0.67580816745758,32.5361162982071,-0.00443663601028139,34.152473161464,0.0008214813921962,0.795677930797927,-0.655316043562927,0.21125006146785,-0.359871076266085,0.212997427108056,-0.332222803352011,728.694684722026,0.275290078983103,0.724709921016897,"rcll","Trees"
"884","mgus","MBST",0.704761934280395,0.698239243030548,32.1353551382861,0.00772809986502485,34.1725802996887,0.000223803699383973,0.392391230993281,0.163136037103029,0.127702287140084,0.16263015318938,0.12664740160962,0.213379350508473,11.476518563915,1.02973916097947,0.155585187661448,"rcll","Boosting"
